,node,n,treat,type_tr,type_no_tr
1613,1720,8,PrEP,large,large
1614,270,2,No_PrEP,large,large
1615,2091,1,No_PrEP,large,large
1616,2185,1,No_PrEP,large,large
1617,2035,2,No_PrEP,large,large
1618,1155,7,PrEP,large,large
1619,1598,6,PrEP,large,large
1620,1890,5,PrEP,large,large
1621,1320,3,No_PrEP,large,large
1622,2054,1,No_PrEP,large,large
1623,2251,1,No_PrEP,large,large
1624,1178,7,PrEP,large,large
1625,2432,1,No_PrEP,large,large
1626,1037,2,No_PrEP,large,large
1627,1937,1,No_PrEP,large,large
1628,2231,1,No_PrEP,large,large
1629,2593,7,PrEP,large,large
1630,50,8,PrEP,large,large
1631,1161,5,PrEP,large,large
1632,326,1,No_PrEP,large,large
1633,695,8,PrEP,large,large
1634,1950,8,PrEP,large,large
1635,2770,2,No_PrEP,large,large
1636,587,1,No_PrEP,large,large
1637,724,1,No_PrEP,large,large
1638,39,4,PrEP,large,large
1639,2865,1,PrEP,small,small
1640,2749,2,No_PrEP,large,large
1641,334,6,PrEP,large,large
1642,1822,2,No_PrEP,large,large
1643,2222,7,PrEP,large,large
1644,2238,2,No_PrEP,large,large
1645,2323,2,No_PrEP,large,large
1646,2211,1,No_PrEP,large,large
1647,2074,2,No_PrEP,large,large
1648,1573,1,No_PrEP,large,large
1649,2897,3,PrEP,small,small
1650,2206,1,No_PrEP,large,large
1651,1290,1,No_PrEP,large,large
1652,235,2,No_PrEP,large,large
1653,622,1,No_PrEP,large,large
1654,1084,4,No_PrEP,large,large
1655,989,5,PrEP,large,large
1656,1384,5,PrEP,large,large
1657,2094,6,PrEP,small,large
1658,2181,2,No_PrEP,large,large
1659,432,2,No_PrEP,large,large
1660,1441,1,No_PrEP,large,large
1661,2426,3,No_PrEP,large,large
1662,125,8,PrEP,large,large
1663,2392,1,No_PrEP,small,small
1664,2441,1,No_PrEP,large,large
1665,1238,3,No_PrEP,large,large
1666,1829,2,No_PrEP,large,large
1667,1064,1,No_PrEP,large,large
1668,2881,1,No_PrEP,small,small
1669,138,1,No_PrEP,large,large
1670,112,2,PrEP,small,large
1671,1174,1,No_PrEP,large,large
1672,672,5,PrEP,large,large
1673,556,3,No_PrEP,large,large
1674,1416,4,No_PrEP,large,large
1675,1393,1,No_PrEP,large,large
1676,518,1,No_PrEP,large,large
1677,1394,2,No_PrEP,large,large
1678,2552,1,No_PrEP,large,large
1679,889,4,No_PrEP,large,large
1680,2220,1,No_PrEP,large,large
1681,1479,1,No_PrEP,large,large
1682,591,3,PrEP,large,large
1683,1949,2,No_PrEP,large,large
1684,344,4,PrEP,large,large
1685,2249,5,PrEP,large,large
1686,559,8,PrEP,large,large
1687,180,2,No_PrEP,large,large
1688,2699,1,No_PrEP,small,small
1689,1785,1,No_PrEP,large,large
1690,229,6,PrEP,large,large
1691,655,1,No_PrEP,large,large
1692,2758,1,No_PrEP,large,large
1693,1624,2,No_PrEP,large,large
1694,1515,1,No_PrEP,large,large
1695,2119,4,PrEP,large,large
1696,1222,1,No_PrEP,large,large
1697,1643,2,No_PrEP,large,large
1698,1666,2,No_PrEP,large,large
1699,687,3,No_PrEP,large,large
1700,391,5,PrEP,large,large
1701,1704,10,PrEP,large,large
1702,1036,2,No_PrEP,large,large
1703,1604,11,PrEP,large,large
1704,738,1,No_PrEP,large,large
1705,174,2,No_PrEP,large,large
1706,182,7,PrEP,large,large
1707,1146,1,No_PrEP,large,large
1708,489,2,No_PrEP,large,large
1709,262,1,No_PrEP,large,large
1710,1530,2,No_PrEP,large,large
1711,2551,1,PrEP,small,small
1712,2028,1,No_PrEP,large,large
1713,2949,1,No_PrEP,large,large
1714,441,6,PrEP,large,large
1715,2173,3,PrEP,large,large
1716,1114,3,No_PrEP,large,large
1717,1398,7,PrEP,large,large
1718,944,5,PrEP,large,large
1719,2192,1,No_PrEP,large,large
1720,1667,3,PrEP,large,large
1721,1580,2,No_PrEP,large,large
1722,1673,3,PrEP,small,large
1723,1742,1,No_PrEP,large,large
1724,957,2,No_PrEP,large,large
1725,1381,1,No_PrEP,large,large
1726,2330,3,No_PrEP,large,large
1727,2519,2,No_PrEP,large,large
1728,2925,2,No_PrEP,large,large
1729,510,1,No_PrEP,large,large
1730,717,4,PrEP,large,large
1731,2187,5,PrEP,large,large
1732,2316,2,No_PrEP,large,large
1733,1271,1,No_PrEP,large,large
1734,2262,2,No_PrEP,large,large
1735,1047,7,PrEP,large,large
1736,2276,1,No_PrEP,small,small
1737,2050,2,No_PrEP,large,large
1738,2543,2,No_PrEP,large,large
1739,640,2,No_PrEP,large,large
1740,57,2,No_PrEP,large,large
1741,1776,1,No_PrEP,large,large
1742,2281,1,No_PrEP,large,large
1743,224,1,No_PrEP,large,large
1744,2233,2,No_PrEP,large,large
1745,1555,1,No_PrEP,large,large
1746,777,5,PrEP,large,large
1747,1445,4,No_PrEP,large,large
1748,585,2,No_PrEP,large,large
1749,614,2,No_PrEP,large,large
1750,479,1,No_PrEP,large,large
1751,2463,1,No_PrEP,small,small
1752,269,1,No_PrEP,large,large
1753,2625,3,No_PrEP,large,large
1754,2461,1,No_PrEP,large,large
1755,1083,6,PrEP,large,large
1756,1974,2,No_PrEP,small,small
1757,87,2,No_PrEP,large,large
1758,2132,1,No_PrEP,large,large
1759,1243,1,No_PrEP,large,large
1760,876,2,No_PrEP,large,large
1761,825,3,No_PrEP,large,large
1762,1904,1,No_PrEP,large,large
1763,370,2,No_PrEP,large,large
1764,407,1,No_PrEP,large,large
1765,1429,1,No_PrEP,large,large
1766,2377,1,No_PrEP,small,small
1767,938,4,PrEP,large,large
1768,1482,4,No_PrEP,large,large
1769,63,1,No_PrEP,large,large
1770,2523,1,No_PrEP,large,large
1771,1270,8,PrEP,large,large
1772,796,11,PrEP,large,large
1773,2321,2,No_PrEP,large,large
1774,2186,2,No_PrEP,large,large
1775,2595,3,PrEP,small,large
1776,2528,3,No_PrEP,large,large
1777,1730,6,PrEP,large,large
1778,274,2,No_PrEP,large,large
1779,885,1,No_PrEP,large,large
1780,2530,7,PrEP,large,large
1781,899,2,No_PrEP,large,large
1782,137,5,PrEP,large,large
1783,570,2,No_PrEP,large,large
1784,963,1,PrEP,large,large
1785,2386,1,No_PrEP,large,large
1786,1478,1,No_PrEP,large,large
1787,2279,4,PrEP,large,large
1788,2069,2,No_PrEP,large,large
1789,2525,2,No_PrEP,large,large
1790,1498,1,No_PrEP,large,large
1791,2263,3,No_PrEP,large,large
1792,650,2,No_PrEP,large,large
1793,580,6,PrEP,large,large
1794,1049,2,No_PrEP,large,large
1795,1308,1,No_PrEP,large,large
1796,1256,2,No_PrEP,large,large
1797,912,1,No_PrEP,large,large
1798,2260,1,No_PrEP,large,large
1799,2569,1,No_PrEP,large,large
1800,1380,3,No_PrEP,large,large
1801,1961,1,No_PrEP,large,large
1802,2384,7,PrEP,large,large
1803,836,1,No_PrEP,small,small
1804,1892,1,No_PrEP,large,large
1805,1656,2,No_PrEP,large,large
1806,1905,4,No_PrEP,large,large
1807,1118,1,No_PrEP,large,large
1808,1889,2,No_PrEP,large,large
1809,1391,1,No_PrEP,large,large
1810,519,1,No_PrEP,large,large
1811,696,2,No_PrEP,large,large
1812,731,2,No_PrEP,large,large
1813,1424,1,No_PrEP,large,large
1814,2439,2,No_PrEP,large,large
1815,2479,1,No_PrEP,large,large
1816,2013,3,No_PrEP,large,large
1817,995,1,No_PrEP,large,large
1818,2669,1,No_PrEP,large,large
1819,2623,2,No_PrEP,small,small
1820,803,1,No_PrEP,large,large
1821,1870,2,No_PrEP,large,large
1822,1287,1,No_PrEP,large,large
1823,782,1,No_PrEP,large,large
1824,1096,6,PrEP,large,large
1825,2339,2,PrEP,large,large
1826,2784,1,No_PrEP,small,small
1827,2809,1,No_PrEP,large,large
1828,802,1,No_PrEP,small,small
1829,2297,3,PrEP,small,large
1830,2415,2,No_PrEP,large,large
1831,2487,1,No_PrEP,large,large
1832,303,4,No_PrEP,large,large
1833,2270,1,No_PrEP,large,large
1834,132,3,No_PrEP,large,large
1835,994,1,No_PrEP,large,large
1836,2336,2,No_PrEP,large,large
1837,1876,1,No_PrEP,large,large
1838,797,3,No_PrEP,large,large
1839,2083,3,No_PrEP,large,large
1840,2694,2,No_PrEP,large,large
1841,2341,3,No_PrEP,large,large
1842,2184,1,No_PrEP,large,large
1843,1858,1,No_PrEP,large,large
1844,1682,1,No_PrEP,large,large
1845,547,1,No_PrEP,large,large
1846,1169,10,PrEP,large,large
1847,1538,7,PrEP,large,large
1848,533,5,PrEP,large,large
1849,2367,1,No_PrEP,large,large
1850,690,3,No_PrEP,large,large
1851,1668,1,No_PrEP,large,large
1852,2038,1,No_PrEP,large,large
1853,1034,1,No_PrEP,large,large
1854,2778,2,No_PrEP,large,large
1855,1883,1,No_PrEP,large,large
1856,633,4,PrEP,large,large
1857,1943,2,No_PrEP,large,large
1858,166,3,No_PrEP,large,large
1859,1316,3,No_PrEP,large,large
1860,2048,1,No_PrEP,large,large
1861,493,5,PrEP,large,large
1862,767,2,No_PrEP,large,large
1863,2278,1,No_PrEP,large,large
1864,281,1,No_PrEP,large,large
1865,2212,1,No_PrEP,large,large
1866,1875,3,No_PrEP,large,large
1867,1815,1,No_PrEP,small,small
1868,483,2,No_PrEP,large,large
1869,71,1,No_PrEP,large,large
1870,1303,2,No_PrEP,large,large
1871,1145,1,No_PrEP,large,large
1872,1035,1,No_PrEP,large,large
1873,415,2,No_PrEP,large,large
1874,2150,2,No_PrEP,large,large
1875,2124,3,PrEP,small,small
1876,2633,1,No_PrEP,small,small
1877,1926,4,No_PrEP,large,large
1878,857,6,No_PrEP,large,large
1879,765,2,No_PrEP,large,large
1880,974,2,PrEP,large,large
1881,2144,2,No_PrEP,large,large
1882,2452,3,No_PrEP,large,large
1883,2277,6,PrEP,large,large
1884,1346,2,No_PrEP,large,large
1885,2017,2,No_PrEP,small,small
1886,844,3,No_PrEP,large,large
1887,228,1,No_PrEP,large,large
1888,935,1,No_PrEP,large,large
1889,1873,2,No_PrEP,large,large
1890,2155,3,PrEP,large,large
1891,2462,1,No_PrEP,small,small
1892,2740,1,No_PrEP,large,large
1893,1914,1,No_PrEP,small,small
1894,2174,1,No_PrEP,large,large
1895,2405,1,No_PrEP,large,large
1896,1632,2,No_PrEP,large,large
1897,323,1,No_PrEP,large,large
1898,2408,3,No_PrEP,large,large
1899,1039,2,No_PrEP,large,large
1900,1219,1,No_PrEP,large,large
1901,1213,3,No_PrEP,large,large
1902,1054,3,PrEP,large,large
1903,681,2,No_PrEP,large,large
1904,488,1,No_PrEP,large,large
1905,263,1,No_PrEP,large,large
1906,1349,2,No_PrEP,large,large
1907,377,3,No_PrEP,large,large
1908,2378,2,No_PrEP,large,large
1909,1958,5,PrEP,large,large
1910,1223,2,No_PrEP,large,large
1911,2790,2,No_PrEP,large,large
1912,2927,1,No_PrEP,small,small
1913,1569,7,PrEP,large,large
1914,222,3,PrEP,large,large
1915,1491,1,No_PrEP,large,large
1916,1057,1,No_PrEP,large,large
1917,2422,1,No_PrEP,large,large
1918,1067,1,No_PrEP,large,large
1919,366,1,No_PrEP,large,large
1920,511,1,No_PrEP,large,large
1921,1386,3,No_PrEP,large,large
1922,2101,3,PrEP,small,large
1923,1496,1,No_PrEP,large,large
1924,51,3,PrEP,large,large
1925,1594,4,No_PrEP,large,large
1926,2446,1,No_PrEP,large,large
1927,1535,4,No_PrEP,large,large
1928,692,1,No_PrEP,large,large
1929,150,2,No_PrEP,large,large
1930,529,5,PrEP,large,large
1931,471,2,No_PrEP,large,large
1932,1272,1,No_PrEP,large,large
1933,144,4,No_PrEP,large,large
1934,2696,2,No_PrEP,large,large
1935,46,3,PrEP,large,large
1936,2456,2,No_PrEP,large,large
1937,2151,2,No_PrEP,large,large
1938,292,1,No_PrEP,large,large
1939,823,1,No_PrEP,large,large
1940,917,3,No_PrEP,large,large
1941,550,1,No_PrEP,large,large
1942,2197,1,No_PrEP,large,large
1943,1359,2,No_PrEP,large,large
1944,1511,1,No_PrEP,small,small
1945,64,1,No_PrEP,large,large
1946,668,2,No_PrEP,large,large
1947,1664,4,PrEP,large,large
1948,1184,3,No_PrEP,large,large
1949,2705,4,No_PrEP,large,large
1950,1282,1,No_PrEP,large,large
1951,444,1,No_PrEP,large,large
1952,1218,2,No_PrEP,small,large
1953,2004,4,PrEP,large,large
1954,1100,3,PrEP,large,large
1955,2511,1,No_PrEP,small,small
1956,1630,2,No_PrEP,large,large
1957,1250,2,No_PrEP,large,large
1958,1503,1,No_PrEP,large,large
1959,2016,1,No_PrEP,large,large
1960,2568,1,No_PrEP,large,large
1961,1513,1,No_PrEP,large,large
1962,1470,2,PrEP,small,large
1963,1060,1,No_PrEP,large,large
1964,2171,1,No_PrEP,large,large
1965,2100,1,No_PrEP,large,large
1966,1329,4,PrEP,large,large
1967,513,1,No_PrEP,large,large
1968,2294,2,No_PrEP,large,large
1969,311,1,No_PrEP,large,large
1970,2076,1,No_PrEP,large,large
1971,1699,3,No_PrEP,large,large
1972,771,6,No_PrEP,large,large
1973,2114,2,No_PrEP,large,large
1974,1362,2,No_PrEP,large,large
1975,5,1,No_PrEP,large,large
1976,2218,4,No_PrEP,large,large
1977,283,5,No_PrEP,large,large
1978,2485,3,No_PrEP,large,large
1979,1314,2,PrEP,large,large
1980,756,2,No_PrEP,large,large
1981,1341,3,PrEP,large,large
1982,1724,2,No_PrEP,large,large
1983,268,1,No_PrEP,large,large
1984,1242,1,No_PrEP,large,large
1985,2295,3,PrEP,large,large
1986,1027,2,No_PrEP,large,large
1987,1618,1,No_PrEP,small,small
1988,2246,1,No_PrEP,large,large
1989,356,1,No_PrEP,large,large
1990,2228,5,PrEP,large,large
1991,1404,2,No_PrEP,large,large
1992,2724,1,No_PrEP,large,large
1993,730,1,No_PrEP,large,large
1994,461,1,No_PrEP,large,large
1995,2501,1,No_PrEP,large,large
1996,1967,2,No_PrEP,large,large
1997,2369,1,No_PrEP,large,large
1998,417,3,PrEP,small,large
1999,1861,2,No_PrEP,large,large
2000,1501,2,No_PrEP,large,large
2001,2849,1,No_PrEP,large,large
2002,645,4,PrEP,large,large
2003,879,3,No_PrEP,large,large
2004,1180,2,No_PrEP,large,large
2005,2945,2,No_PrEP,small,small
2006,1708,1,No_PrEP,large,large
2007,2424,2,No_PrEP,large,large
2008,2480,2,No_PrEP,large,large
2009,401,2,No_PrEP,large,large
2010,2342,2,No_PrEP,large,large
2011,1518,5,PrEP,large,large
2012,2398,2,PrEP,small,large
2013,1505,1,No_PrEP,large,large
2014,2640,1,No_PrEP,small,small
2015,1276,1,No_PrEP,large,large
2016,992,2,No_PrEP,large,large
2017,433,3,No_PrEP,large,large
2018,1263,2,No_PrEP,large,large
2019,2002,3,PrEP,small,large
2020,2309,3,PrEP,small,large
2021,1477,5,PrEP,large,large
2022,240,9,PrEP,large,large
2023,934,1,No_PrEP,large,large
2024,2063,3,No_PrEP,large,large
2025,1797,2,No_PrEP,large,large
2026,2308,2,No_PrEP,large,large
2027,2902,1,No_PrEP,large,large
2028,2021,1,No_PrEP,large,large
2029,2375,2,No_PrEP,large,large
2030,1252,2,No_PrEP,large,large
2031,1377,3,No_PrEP,large,large
2032,2411,5,No_PrEP,large,large
2033,473,3,No_PrEP,large,large
2034,2522,1,No_PrEP,large,large
2035,1541,1,No_PrEP,large,large
2036,291,3,PrEP,small,large
2037,2771,1,No_PrEP,small,small
2038,1836,1,No_PrEP,large,large
2039,2351,1,No_PrEP,small,small
2040,2549,2,No_PrEP,large,large
2041,158,1,No_PrEP,large,large
2042,2355,2,No_PrEP,large,large
2043,2614,1,No_PrEP,small,large
2044,357,1,No_PrEP,large,large
2045,1472,3,No_PrEP,large,large
2046,1987,1,No_PrEP,large,large
2047,1162,7,PrEP,large,large
2048,1758,1,No_PrEP,large,large
2049,2317,1,No_PrEP,large,large
2050,2703,1,No_PrEP,small,small
2051,1840,3,No_PrEP,large,large
2052,2673,1,No_PrEP,large,large
2053,745,1,No_PrEP,large,large
2054,2585,1,No_PrEP,large,large
2055,11,1,No_PrEP,large,large
2056,905,2,No_PrEP,large,large
2057,760,5,PrEP,large,large
2058,1141,2,No_PrEP,large,large
2059,1703,5,PrEP,large,large
2060,2243,1,No_PrEP,large,large
2061,2318,2,No_PrEP,large,large
2062,88,2,No_PrEP,large,large
2063,2880,1,No_PrEP,small,small
2064,2149,1,No_PrEP,large,large
2065,686,3,No_PrEP,large,large
2066,2515,2,No_PrEP,large,large
2067,2189,1,No_PrEP,large,large
2068,762,1,No_PrEP,large,large
2069,1725,2,No_PrEP,large,large
2070,768,6,PrEP,large,large
2071,2423,2,No_PrEP,large,large
2072,367,2,No_PrEP,large,large
2073,1121,1,No_PrEP,large,large
2074,2099,2,No_PrEP,large,large
2075,588,3,No_PrEP,large,large
2076,660,7,PrEP,large,large
2077,355,2,No_PrEP,large,large
2078,1112,2,No_PrEP,large,large
2079,94,4,No_PrEP,large,large
2080,2933,1,No_PrEP,small,small
2081,42,1,No_PrEP,large,large
2082,2322,2,No_PrEP,large,large
2083,2846,1,PrEP,small,small
2084,23,3,No_PrEP,large,large
2085,2760,1,No_PrEP,small,small
2086,491,2,No_PrEP,large,large
2087,2134,1,No_PrEP,large,large
2088,2653,1,No_PrEP,large,large
2089,2464,1,No_PrEP,large,large
2090,2234,1,No_PrEP,large,large
2091,2521,1,No_PrEP,large,large
2092,2376,1,No_PrEP,large,large
2093,621,2,No_PrEP,large,large
2094,1628,5,No_PrEP,large,large
2095,1788,1,No_PrEP,large,large
2096,1247,1,No_PrEP,large,large
2097,542,1,No_PrEP,large,large
2098,2236,1,No_PrEP,large,large
2099,1499,1,No_PrEP,large,large
2100,1435,1,No_PrEP,large,large
2101,855,1,No_PrEP,large,large
2102,1244,1,No_PrEP,large,large
2103,2743,2,No_PrEP,large,large
2104,2240,1,No_PrEP,small,small
2105,2860,1,No_PrEP,large,large
2106,82,1,No_PrEP,large,large
2107,2079,4,PrEP,large,large
2108,1226,2,No_PrEP,large,large
2109,394,2,No_PrEP,large,large
2110,47,2,No_PrEP,large,large
2111,1415,4,PrEP,small,large
2112,1417,2,PrEP,small,large
2113,2208,4,PrEP,large,large
2114,2271,1,No_PrEP,large,large
2115,602,3,PrEP,large,large
2116,565,4,PrEP,large,large
2117,347,3,PrEP,large,large
2118,1684,2,No_PrEP,large,large
2119,1773,1,No_PrEP,large,large
2120,2701,3,No_PrEP,large,large
2121,1536,2,No_PrEP,large,large
2122,1567,1,No_PrEP,large,large
2123,2414,2,No_PrEP,large,large
2124,2843,3,No_PrEP,large,large
2125,1909,2,PrEP,large,large
2126,2613,3,No_PrEP,large,large
2127,790,1,No_PrEP,large,large
2128,541,1,No_PrEP,large,large
2129,1267,1,No_PrEP,large,large
2130,1657,1,No_PrEP,large,large
2131,1374,1,No_PrEP,large,large
2132,1976,1,PrEP,large,large
2133,2564,1,No_PrEP,large,large
2134,2252,4,No_PrEP,large,large
2135,709,3,PrEP,small,large
2136,447,1,No_PrEP,large,large
2137,2570,1,No_PrEP,large,large
2138,308,1,No_PrEP,large,large
2139,2884,1,No_PrEP,large,large
2140,751,6,PrEP,large,large
2141,2460,1,No_PrEP,small,small
2142,195,2,No_PrEP,large,large
2143,1018,6,PrEP,small,large
2144,593,1,No_PrEP,large,large
2145,794,1,No_PrEP,large,large
2146,2372,1,No_PrEP,large,large
2147,116,2,No_PrEP,large,large
2148,2606,2,PrEP,small,large
2149,220,2,No_PrEP,large,large
2150,2808,1,No_PrEP,large,large
2151,2247,2,No_PrEP,large,large
2152,516,5,PrEP,large,large
2153,1104,1,No_PrEP,large,large
2154,1265,2,No_PrEP,large,large
2155,2404,1,No_PrEP,large,large
2156,540,3,PrEP,large,large
2157,1408,2,No_PrEP,large,large
2158,701,1,No_PrEP,large,large
2159,1994,2,No_PrEP,large,large
2160,619,1,No_PrEP,large,large
2161,2060,1,No_PrEP,large,large
2162,1597,1,No_PrEP,large,large
2163,1895,2,No_PrEP,large,large
2164,1833,1,No_PrEP,large,large
2165,495,1,No_PrEP,large,large
2166,2254,1,No_PrEP,large,large
2167,761,3,PrEP,large,large
2168,808,8,PrEP,large,large
2169,1045,1,No_PrEP,large,large
2170,925,1,No_PrEP,large,large
2171,2618,3,PrEP,small,large
2172,2847,1,No_PrEP,large,large
2173,2742,1,No_PrEP,large,large
2174,1807,2,No_PrEP,large,large
2175,1431,4,PrEP,large,large
2176,36,1,No_PrEP,large,large
2177,1524,8,PrEP,large,large
2178,527,2,PrEP,small,large
2179,2088,3,No_PrEP,large,large
2180,1207,7,PrEP,large,large
2181,757,1,No_PrEP,large,large
2182,2365,2,No_PrEP,large,large
2183,2802,2,No_PrEP,large,large
2184,2534,1,No_PrEP,large,large
2185,2078,4,No_PrEP,large,large
2186,698,1,No_PrEP,large,large
2187,2642,2,No_PrEP,large,large
2188,81,3,No_PrEP,large,large
2189,1029,1,No_PrEP,large,large
2190,1566,1,No_PrEP,large,large
2191,2166,3,No_PrEP,large,large
2192,2587,1,No_PrEP,large,large
2193,2864,1,No_PrEP,small,small
2194,2545,1,No_PrEP,small,small
2195,1686,1,No_PrEP,large,large
2196,1802,3,No_PrEP,large,large
2197,1645,1,No_PrEP,large,large
2198,1803,1,No_PrEP,large,large
2199,564,2,No_PrEP,large,large
2200,1607,1,No_PrEP,large,large
2201,2245,2,PrEP,small,small
2202,49,9,PrEP,large,large
2203,2563,1,No_PrEP,large,large
2204,2300,1,No_PrEP,large,large
2205,2253,1,No_PrEP,small,small
2206,1044,1,No_PrEP,large,large
2207,2920,1,No_PrEP,small,small
2208,2280,3,PrEP,large,large
2209,1102,1,No_PrEP,large,large
2210,703,2,No_PrEP,large,large
2211,2681,1,No_PrEP,large,large
2212,198,1,No_PrEP,large,large
2213,2302,3,PrEP,large,large
2214,54,3,PrEP,large,large
2215,2434,1,No_PrEP,large,large
2216,543,1,No_PrEP,large,large
2217,1548,5,PrEP,large,large
2218,227,2,No_PrEP,large,large
2219,403,4,PrEP,large,large
2220,1363,2,No_PrEP,large,large
2221,97,5,PrEP,large,large
2222,2763,1,No_PrEP,large,large
2223,121,2,No_PrEP,large,large
2224,1388,1,No_PrEP,large,large
2225,2001,5,PrEP,large,large
2226,2546,2,PrEP,small,large
2227,2901,2,No_PrEP,small,small
2228,2285,1,No_PrEP,large,large
2229,2454,1,No_PrEP,small,small
2230,769,2,No_PrEP,large,large
2231,850,1,No_PrEP,large,large
2232,1990,1,No_PrEP,large,large
2233,2314,1,No_PrEP,small,small
2234,657,1,No_PrEP,large,large
2235,2289,1,No_PrEP,large,large
2236,2921,1,No_PrEP,small,large
2237,2684,2,No_PrEP,large,large
2238,2747,1,No_PrEP,large,large
2239,1281,2,PrEP,small,large
2240,2248,1,No_PrEP,large,large
2241,162,4,PrEP,large,large
2242,431,3,No_PrEP,large,large
2243,2293,1,PrEP,large,large
2244,1331,1,No_PrEP,large,large
2245,146,7,PrEP,large,large
2246,2728,2,No_PrEP,large,large
2247,1450,3,No_PrEP,small,small
2248,2032,1,No_PrEP,small,small
2249,2484,3,PrEP,large,large
2250,418,5,PrEP,large,large
2251,1855,1,No_PrEP,large,large
2252,2334,1,No_PrEP,large,large
2253,1148,3,No_PrEP,large,large
2254,2081,2,No_PrEP,large,large
2255,620,1,No_PrEP,large,large
2256,2502,1,No_PrEP,small,small
2257,1644,2,No_PrEP,large,large
2258,314,4,PrEP,large,large
2259,1508,5,PrEP,large,large
2260,1211,2,No_PrEP,large,large
2261,2488,1,No_PrEP,small,large
2262,2850,2,No_PrEP,large,large
2263,2536,1,No_PrEP,small,small
2264,1351,2,No_PrEP,large,large
2265,1323,1,No_PrEP,small,small
2266,1735,1,No_PrEP,large,large
2267,2169,3,PrEP,small,large
2268,157,3,PrEP,large,large
2269,2685,2,No_PrEP,large,large
2270,834,1,No_PrEP,large,large
2271,1865,7,PrEP,large,large
2272,178,1,No_PrEP,large,large
2273,1767,1,No_PrEP,large,large
2274,2929,1,No_PrEP,small,small
2275,1869,3,PrEP,large,large
2276,1347,1,No_PrEP,large,large
2277,1519,2,No_PrEP,large,large
2278,2391,2,No_PrEP,large,large
2279,2492,1,No_PrEP,large,large
2280,213,1,No_PrEP,large,large
2281,37,11,PrEP,large,large
2282,1070,1,No_PrEP,large,large
2283,612,4,No_PrEP,large,large
2284,183,1,No_PrEP,large,large
2285,2580,10,PrEP,large,large
2286,1076,2,No_PrEP,large,large
2287,713,4,PrEP,large,large
2288,10,2,No_PrEP,large,large
2289,124,1,No_PrEP,large,large
2290,406,1,No_PrEP,large,large
2291,554,1,No_PrEP,large,large
2292,1277,2,No_PrEP,large,large
2293,571,1,No_PrEP,large,large
2294,1559,2,PrEP,small,large
2295,792,3,PrEP,large,large
2296,1274,3,PrEP,large,large
2297,245,1,No_PrEP,large,large
2298,310,1,No_PrEP,large,large
2299,2349,3,PrEP,large,large
2300,2022,1,No_PrEP,large,large
2301,2795,1,No_PrEP,small,small
2302,2337,1,No_PrEP,small,small
2303,2792,2,No_PrEP,large,large
2304,2352,1,No_PrEP,large,large
2305,2761,1,No_PrEP,large,large
2306,1996,4,No_PrEP,large,large
2307,2046,1,No_PrEP,large,large
2308,1275,5,PrEP,large,large
2309,2798,2,No_PrEP,large,large
2310,2491,1,No_PrEP,large,large
2311,271,1,No_PrEP,large,large
2312,249,1,No_PrEP,large,large
2313,1780,1,No_PrEP,large,large
2314,2693,1,No_PrEP,small,small
2315,1201,2,No_PrEP,large,large
2316,2178,6,PrEP,large,large
2317,1255,1,No_PrEP,large,large
2318,704,1,No_PrEP,large,large
2319,1912,3,No_PrEP,large,large
2320,2507,1,No_PrEP,small,small
2321,188,4,PrEP,large,large
2322,1934,1,PrEP,large,large
2323,2455,1,No_PrEP,large,large
2324,545,1,No_PrEP,small,small
2325,2905,1,No_PrEP,large,large
2326,2193,1,No_PrEP,large,large
2327,2338,1,No_PrEP,large,large
2328,2578,2,No_PrEP,large,large
2329,753,2,No_PrEP,large,large
2330,2738,1,No_PrEP,large,large
2331,1694,2,No_PrEP,large,large
2332,1784,1,No_PrEP,large,large
2333,1523,1,No_PrEP,large,large
2334,1964,2,No_PrEP,large,large
2335,2872,2,No_PrEP,small,small
2336,1453,1,No_PrEP,large,large
2337,2347,1,No_PrEP,large,large
2338,1241,1,No_PrEP,small,small
2339,1587,3,PrEP,large,large
2340,2172,1,No_PrEP,large,large
2341,2359,1,No_PrEP,small,small
2342,2382,2,No_PrEP,large,large
2343,1001,1,No_PrEP,small,small
2344,583,1,No_PrEP,large,large
2345,2348,1,No_PrEP,small,small
2346,1801,1,PrEP,small,large
2347,2801,2,No_PrEP,small,small
2348,2235,2,No_PrEP,large,large
2349,2284,2,No_PrEP,large,large
2350,875,2,No_PrEP,large,large
2351,1606,1,No_PrEP,small,small
2352,2496,1,No_PrEP,large,large
2353,1791,1,No_PrEP,small,small
2354,2257,2,No_PrEP,large,large
2355,2012,1,No_PrEP,large,large
2356,2666,1,No_PrEP,large,large
2357,1159,3,PrEP,large,large
2358,1407,1,No_PrEP,large,large
2359,2329,5,PrEP,large,large
2360,2518,1,No_PrEP,large,large
2361,887,3,No_PrEP,large,large
2362,242,2,No_PrEP,small,small
2363,1053,1,No_PrEP,large,large
2364,2296,1,No_PrEP,small,small
2365,1171,4,No_PrEP,large,large
2366,820,3,No_PrEP,large,large
2367,1810,2,No_PrEP,large,large
2368,2717,1,No_PrEP,large,large
2369,1759,1,No_PrEP,large,large
2370,2715,1,No_PrEP,large,large
2371,2097,2,PrEP,large,large
2372,2624,1,No_PrEP,large,large
2373,1542,1,No_PrEP,large,large
2374,1325,1,No_PrEP,large,large
2375,2766,1,No_PrEP,small,large
2376,2402,2,No_PrEP,large,large
