,V1,V2
23681,2229,2561
23682,2230,1922
23683,2231,86
23684,2231,280
23685,2231,786
23686,2231,802
23687,2231,909
23688,2231,1107
23689,2231,1501
23690,2231,2335
23691,2232,228
23692,2232,402
23693,2232,786
23694,2232,1071
23695,2232,1269
23696,2232,1574
23697,2232,1688
23698,2232,1779
23699,2232,2072
23700,2232,2137
23701,2232,2429
23702,2233,300
23703,2233,1009
23704,2233,1465
23705,2233,1544
23706,2233,1597
23707,2233,2081
23708,2234,1541
23709,2235,209
23710,2235,826
23711,2235,1072
23712,2235,1909
23713,2235,2236
23714,2236,420
23715,2236,895
23716,2236,1160
23717,2236,1359
23718,2236,1943
23719,2236,2011
23720,2236,2141
23721,2236,2185
23722,2236,2235
23723,2237,99
23724,2237,119
23725,2237,609
23726,2237,1577
23727,2238,20
23728,2238,691
23729,2238,884
23730,2238,1751
23731,2238,2146
23732,2238,2364
23733,2238,2733
23734,2239,884
23735,2239,1340
23736,2239,1856
23737,2239,1943
23738,2239,2698
23739,2240,11
23740,2240,20
23741,2240,478
23742,2240,856
23743,2241,11
23744,2241,20
23745,2241,425
23746,2241,1206
23747,2241,1362
23748,2241,1869
23749,2241,1925
23750,2241,2148
23751,2241,2168
23752,2241,2189
23753,2242,62
23754,2242,307
23755,2242,365
23756,2242,1263
23757,2242,1398
23758,2242,1639
23759,2242,2149
23760,2242,2152
23761,2243,254
23762,2243,342
23763,2243,365
23764,2243,1099
23765,2243,2564
23766,2244,310
23767,2244,354
23768,2244,365
23769,2244,371
23770,2244,524
23771,2244,565
23772,2244,1275
23773,2244,1600
23774,2244,1956
23775,2244,2574
23776,2245,65
23777,2245,101
23778,2245,365
23779,2245,773
23780,2245,963
23781,2245,1433
23782,2245,1435
23783,2245,1787
23784,2245,1947
23785,2245,2176
23786,2245,2645
23787,2245,2595
23788,2245,2266
23789,2246,222
23790,2246,228
23791,2246,2055
23792,2246,2247
23793,2247,369
23794,2247,816
23795,2247,1202
23796,2247,1406
23797,2247,1806
23798,2247,2222
23799,2247,2246
23800,2248,1135
23801,2248,1225
23802,2248,1558
23803,2248,1812
23804,2248,2071
23805,2249,1601
23806,2250,787
23807,2251,1501
23808,2252,217
23809,2252,433
23810,2252,478
23811,2252,598
23812,2252,628
23813,2252,721
23814,2252,807
23815,2252,893
23816,2252,905
23817,2252,961
23818,2252,1082
23819,2252,1305
23820,2252,1369
23821,2252,1415
23822,2252,1450
23823,2252,1693
23824,2252,2959
23825,2253,1107
23826,2254,773
23827,2254,778
23828,2254,951
23829,2254,1790
23830,2254,2255
23831,2255,667
23832,2255,811
23833,2255,1019
23834,2255,1717
23835,2255,2116
23836,2255,2254
23837,2256,317
23838,2256,354
23839,2256,394
23840,2256,1384
23841,2256,1762
23842,2256,1825
23843,2257,168
23844,2257,524
23845,2257,857
23846,2257,970
23847,2257,1825
23848,2257,2107
23849,2257,2373
23850,2258,1578
23851,2259,1352
23852,2260,1730
23853,2261,280
23854,2261,505
23855,2261,726
23856,2261,1403
23857,2261,2262
23858,2261,2263
23859,2262,830
23860,2262,970
23861,2262,977
23862,2262,992
23863,2262,1004
23864,2262,1300
23865,2262,2261
23866,2263,408
23867,2263,557
23868,2263,961
23869,2263,1401
23870,2263,2261
23871,2263,2399
23872,2264,304
23873,2264,475
23874,2264,544
23875,2264,763
23876,2264,903
23877,2264,2218
23878,2265,822
23879,2266,665
23880,2266,1041
23881,2266,1286
23882,2266,1331
23883,2266,1449
23884,2266,1820
23885,2266,2245
23886,2266,2422
23887,2267,454
23888,2267,476
23889,2267,565
23890,2267,943
23891,2267,1340
23892,2267,1820
23893,2267,2752
23894,2268,1815
23895,2268,1995
23896,2268,2269
23897,2269,310
23898,2269,983
23899,2269,1395
23900,2269,1552
23901,2269,1941
23902,2269,2268
23903,2269,2367
23904,2270,1250
23905,2270,2271
23906,2271,139
23907,2271,224
23908,2271,466
23909,2271,619
23910,2271,799
23911,2271,1502
23912,2271,1548
23913,2271,1750
23914,2271,2270
23915,2271,2604
23916,2271,2358
23917,2272,952
23918,2273,76
23919,2273,95
23920,2273,143
23921,2273,1450
23922,2274,142
23923,2274,145
23924,2274,478
23925,2274,520
23926,2274,671
23927,2274,889
23928,2274,1306
23929,2274,1368
23930,2274,1519
23931,2274,1642
23932,2274,1804
23933,2275,323
23934,2275,577
23935,2276,612
23936,2276,899
23937,2276,1088
23938,2276,1602
23939,2276,1701
23940,2277,1193
23941,2278,2279
23942,2279,120
23943,2279,353
23944,2279,424
23945,2279,967
23946,2279,1620
23947,2279,2219
23948,2279,2278
23949,2279,2613
23950,2279,2790
23951,2280,1964
23952,2280,2281
23953,2281,615
23954,2281,886
23955,2281,1084
23956,2281,1871
23957,2281,2181
23958,2281,2280
23959,2282,463
23960,2282,1753
23961,2282,1832
23962,2282,2283
23963,2283,1626
23964,2283,2282
23965,2283,2474
23966,2284,279
23967,2284,620
23968,2284,820
23969,2284,996
23970,2284,1497
23971,2284,1838
23972,2284,1872
23973,2284,1994
23974,2284,2166
23975,2284,2294
23976,2285,407
23977,2285,791
23978,2286,2287
23979,2287,290
23980,2287,436
23981,2287,477
23982,2287,778
23983,2287,912
23984,2287,1266
23985,2287,1532
23986,2287,1556
23987,2287,2286
23988,2287,2823
23989,2288,2289
23990,2288,2290
23991,2289,1534
23992,2289,1917
23993,2289,2288
23994,2289,2523
23995,2290,32
23996,2290,83
23997,2290,310
23998,2290,1607
23999,2290,1671
24000,2290,1697
24001,2290,1988
24002,2290,2288
24003,2291,24
24004,2291,309
24005,2291,1543
24006,2292,771
24007,2293,200
24008,2293,322
24009,2293,487
24010,2293,676
24011,2293,766
24012,2293,2184
24013,2293,2198
24014,2293,2333
24015,2294,116
24016,2294,339
24017,2294,424
24018,2294,433
24019,2294,640
24020,2294,752
24021,2294,766
24022,2294,767
24023,2294,1509
24024,2294,1677
24025,2294,2024
24026,2294,2284
24027,2294,2416
24028,2295,74
24029,2295,197
24030,2295,1439
24031,2295,1863
24032,2295,2296
24033,2296,252
24034,2296,425
24035,2296,689
24036,2296,710
24037,2296,1019
24038,2296,1030
24039,2296,1129
24040,2296,1615
24041,2296,2295
24042,2296,2364
24043,2297,820
24044,2297,959
24045,2297,1647
24046,2298,894
24047,2298,918
24048,2298,1324
24049,2298,1596
24050,2299,1360
24051,2300,651
24052,2300,1215
24053,2300,1822
24054,2301,24
24055,2301,227
24056,2301,620
24057,2301,651
24058,2301,1648
24059,2301,1948
24060,2301,2812
24061,2302,313
24062,2302,1250
24063,2302,1266
24064,2302,1837
24065,2303,1169
24066,2303,2087
24067,2303,2304
24068,2304,721
24069,2304,1259
24070,2304,2303
24071,2304,2502
24072,2305,1162
24073,2306,307
24074,2307,539
24075,2307,922
24076,2307,952
24077,2307,1754
24078,2307,1756
24079,2307,2778
24080,2307,2779
24081,2308,91
24082,2308,256
24083,2308,429
24084,2308,619
24085,2308,718
24086,2308,788
24087,2308,1614
24088,2308,1912
24089,2308,2086
24090,2308,2436
24091,2309,545
24092,2309,640
24093,2309,1679
24094,2309,1785
24095,2309,2053
24096,2309,2102
24097,2309,2141
24098,2309,2849
24099,2309,2348
24100,2310,769
24101,2310,1627
24102,2310,2311
24103,2311,820
24104,2311,1471
24105,2311,1765
24106,2311,2310
24107,2311,2568
24108,2312,867
24109,2312,1553
24110,2313,225
24111,2313,377
24112,2313,547
24113,2313,1478
24114,2314,1349
24115,2315,2081
24116,2315,2316
24117,2316,204
24118,2316,343
24119,2316,387
24120,2316,1490
24121,2316,2315
24122,2317,787
24123,2318,1631
24124,2318,2319
24125,2319,800
24126,2319,953
24127,2319,1595
24128,2319,1720
24129,2319,2318
24130,2320,2321
24131,2321,30
24132,2321,345
24133,2321,1035
24134,2321,1147
24135,2321,1246
24136,2321,1307
24137,2321,1626
24138,2321,1761
24139,2321,2320
24140,2322,493
24141,2322,1792
24142,2322,2323
24143,2323,566
24144,2323,744
24145,2323,1810
24146,2323,2322
24147,2324,2325
24148,2324,2326
24149,2325,285
24150,2325,529
24151,2325,579
24152,2325,859
24153,2325,1403
24154,2325,1632
24155,2325,1766
24156,2325,1908
24157,2325,2324
24158,2325,2389
24159,2326,254
24160,2326,374
24161,2326,820
24162,2326,1250
24163,2326,1365
24164,2326,2324
24165,2326,2373
24166,2326,2708
24167,2326,2491
24168,2327,206
24169,2327,281
24170,2327,978
24171,2327,1915
24172,2328,1805
24173,2328,2329
24174,2329,84
24175,2329,327
24176,2329,1081
24177,2329,1534
24178,2329,1674
24179,2329,1902
24180,2329,2328
24181,2330,646
24182,2330,1618
24183,2330,1703
24184,2330,1970
24185,2330,2215
24186,2331,985
24187,2332,1813
24188,2332,2333
24189,2333,74
24190,2333,252
24191,2333,707
24192,2333,762
24193,2333,867
24194,2333,933
24195,2333,942
24196,2333,1039
24197,2333,1073
24198,2333,1349
24199,2333,1928
24200,2333,1995
24201,2333,2293
24202,2333,2332
24203,2333,2350
24204,2334,689
24205,2335,131
24206,2335,552
24207,2335,798
24208,2335,2231
24209,2336,756
24210,2336,1262
24211,2336,1363
24212,2337,451
24213,2337,543
24214,2337,621
24215,2337,1491
24216,2337,1823
24217,2337,2338
24218,2338,646
24219,2338,749
24220,2338,1994
24221,2338,2337
24222,2339,321
24223,2339,405
24224,2339,1543
24225,2339,1579
24226,2339,1958
24227,2340,1120
24228,2340,1505
24229,2340,1523
24230,2340,2341
24231,2341,2340
24232,2342,2194
24233,2342,2343
24234,2343,761
24235,2343,1756
24236,2343,2342
24237,2343,2446
24238,2343,2730
24239,2343,2499
24240,2344,291
24241,2344,1785
24242,2345,377
24243,2345,444
24244,2345,459
24245,2345,552
24246,2345,835
24247,2345,905
24248,2345,1052
24249,2345,1164
24250,2345,1351
24251,2345,1519
24252,2345,1597
24253,2345,1911
24254,2345,2126
24255,2345,2351
24256,2346,313
24257,2346,530
24258,2346,640
24259,2346,983
24260,2346,995
24261,2346,1041
24262,2346,1270
24263,2346,1287
24264,2346,1305
24265,2346,1351
24266,2346,2352
24267,2346,2480
24268,2347,389
24269,2347,769
24270,2347,985
24271,2347,1064
24272,2347,1088
24273,2347,1782
24274,2347,1930
24275,2348,43
24276,2348,143
24277,2348,167
24278,2348,703
24279,2348,1812
24280,2348,1950
24281,2348,2132
24282,2348,2309
24283,2348,2523
24284,2349,732
24285,2349,822
24286,2349,1275
24287,2349,1307
24288,2349,1384
24289,2349,1651
24290,2349,1668
24291,2349,1948
24292,2349,1950
24293,2349,2362
24294,2349,2795
24295,2350,129
24296,2350,324
24297,2350,424
24298,2350,640
24299,2350,672
24300,2350,792
24301,2350,1038
24302,2350,1078
24303,2350,1314
24304,2350,1950
24305,2350,2333
24306,2350,2352
24307,2350,2819
24308,2350,2686
24309,2350,2682
24310,2350,2521
24311,2351,516
24312,2351,792
24313,2351,1610
24314,2351,1789
24315,2351,2188
24316,2351,2345
24317,2351,2621
24318,2352,563
24319,2352,584
24320,2352,932
24321,2352,1560
24322,2352,1699
24323,2352,2144
24324,2352,2346
24325,2352,2350
24326,2353,67
24327,2353,636
24328,2353,746
24329,2353,1592
24330,2353,1703
24331,2353,1882
24332,2353,2193
24333,2353,2401
24334,2353,2402
24335,2353,2367
24336,2353,2403
24337,2354,356
24338,2354,434
24339,2354,955
24340,2354,1237
24341,2354,1272
24342,2354,1275
24343,2354,1286
24344,2354,1810
24345,2354,1882
24346,2354,2845
24347,2355,153
24348,2355,694
24349,2355,722
24350,2355,849
24351,2355,1073
24352,2355,2581
24353,2356,856
24354,2356,961
24355,2356,1001
24356,2356,1045
24357,2356,1376
24358,2356,1507
24359,2356,1557
24360,2356,1643
24361,2356,1756
24362,2356,1957
24363,2356,2007
24364,2356,2216
24365,2356,2501
24366,2356,2405
24367,2357,51
24368,2357,556
24369,2357,561
24370,2357,885
24371,2357,956
24372,2357,1045
24373,2357,1884
24374,2358,172
24375,2358,329
24376,2358,351
24377,2358,544
24378,2358,608
24379,2358,740
24380,2358,908
24381,2358,984
24382,2358,1028
24383,2358,1030
24384,2358,1039
24385,2358,1222
24386,2358,1314
24387,2358,1395
24388,2358,1568
24389,2358,1963
24390,2358,2271
24391,2358,2598
24392,2358,2795
24393,2359,44
24394,2359,172
24395,2359,180
24396,2359,497
24397,2359,530
24398,2359,1073
24399,2359,1446
24400,2359,1450
24401,2359,1546
24402,2359,1753
24403,2359,2436
24404,2359,2798
24405,2359,2611
24406,2360,274
24407,2360,309
24408,2360,530
24409,2360,553
24410,2360,961
24411,2360,1136
24412,2360,1137
24413,2360,1213
24414,2360,1251
24415,2360,1459
24416,2360,1464
24417,2360,1562
24418,2360,1613
24419,2360,1844
24420,2360,1850
24421,2360,1881
24422,2361,142
24423,2361,176
24424,2361,239
24425,2361,311
24426,2361,337
24427,2361,384
24428,2361,652
24429,2361,949
24430,2361,1057
24431,2361,1988
24432,2361,2408
24433,2361,2632
24434,2362,922
24435,2362,1267
24436,2362,1297
24437,2362,1493
24438,2362,1944
24439,2362,2143
24440,2362,2349
24441,2362,2565
24442,2362,2877
24443,2363,139
24444,2363,586
24445,2363,894
24446,2363,1392
24447,2363,1434
24448,2363,1856
24449,2363,2364
24450,2364,135
24451,2364,154
24452,2364,1058
24453,2364,1198
24454,2364,1382
24455,2364,1585
24456,2364,1620
24457,2364,2238
24458,2364,2296
24459,2364,2363
24460,2364,2521
24461,2365,40
24462,2365,52
24463,2365,584
24464,2365,756
24465,2365,797
24466,2365,1344
24467,2365,1614
24468,2365,2733
24469,2365,2844
24470,2366,64
24471,2366,451
24472,2366,584
24473,2366,585
24474,2366,689
24475,2366,796
24476,2366,1380
24477,2366,1495
24478,2366,2676
24479,2366,2465
24480,2367,317
24481,2367,344
24482,2367,497
24483,2367,802
24484,2367,866
24485,2367,1180
24486,2367,1322
24487,2367,1323
24488,2367,2269
24489,2367,2353
24490,2367,2629
24491,2367,2555
24492,2368,593
24493,2368,732
24494,2368,1183
24495,2368,1284
24496,2368,1479
24497,2368,1736
24498,2368,1948
24499,2368,2378
24500,2368,2852
24501,2368,2398
24502,2369,209
24503,2369,424
24504,2369,544
24505,2369,864
24506,2369,898
24507,2369,1019
24508,2369,1233
24509,2369,1607
24510,2369,2649
24511,2370,368
24512,2370,837
24513,2370,931
24514,2370,1107
24515,2370,1192
24516,2370,1449
24517,2370,1595
24518,2371,281
24519,2371,705
24520,2371,778
24521,2371,1195
24522,2371,1558
24523,2372,328
24524,2372,1578
24525,2372,2373
24526,2372,2374
24527,2373,42
24528,2373,135
24529,2373,465
24530,2373,992
24531,2373,1001
24532,2373,1246
24533,2373,2037
24534,2373,2257
24535,2373,2326
24536,2373,2372
24537,2373,2622
24538,2374,14
24539,2374,70
24540,2374,155
24541,2374,182
24542,2374,240
24543,2374,305
24544,2374,444
24545,2374,475
24546,2374,485
24547,2374,571
24548,2374,893
24549,2374,918
24550,2374,1238
24551,2374,1359
24552,2374,1460
24553,2374,1953
24554,2374,2148
24555,2374,2372
24556,2374,2557
24557,2374,2800
24558,2374,2499
24559,2375,204
24560,2375,922
24561,2375,1251
24562,2375,1505
24563,2375,1809
24564,2376,192
24565,2376,324
24566,2376,599
24567,2376,790
24568,2376,983
24569,2376,1121
24570,2376,1585
24571,2376,1967
24572,2376,2080
24573,2376,2189
24574,2377,156
24575,2377,647
24576,2377,689
24577,2377,1121
24578,2377,1261
24579,2377,2215
24580,2378,455
24581,2378,593
24582,2378,1010
24583,2378,1081
24584,2378,1467
24585,2378,2368
24586,2378,2598
24587,2379,653
24588,2379,1010
24589,2379,1178
24590,2379,1988
24591,2379,2552
24592,2379,2643
24593,2380,1010
24594,2381,323
24595,2381,626
24596,2381,992
24597,2381,1991
24598,2382,813
24599,2382,893
24600,2383,333
24601,2383,441
24602,2383,839
24603,2383,894
24604,2383,930
24605,2383,1221
24606,2383,1353
24607,2383,2579
24608,2383,2632
24609,2384,935
24610,2384,974
24611,2384,1331
24612,2384,1353
24613,2384,1368
24614,2384,1572
24615,2384,1621
24616,2384,2633
24617,2385,44
24618,2385,261
24619,2385,1368
24620,2385,1430
24621,2385,1834
24622,2386,154
24623,2386,181
24624,2386,484
24625,2386,541
24626,2386,544
24627,2386,654
24628,2386,685
24629,2386,774
24630,2386,855
24631,2386,903
24632,2386,1218
24633,2386,1360
24634,2386,1368
24635,2386,1375
24636,2386,1495
24637,2386,1525
24638,2386,1740
24639,2386,1761
24640,2386,1764
24641,2386,1976
24642,2386,2511
24643,2386,2553
24644,2386,2718
24645,2386,2711
24646,2387,730
24647,2387,1120
24648,2387,1150
24649,2387,1368
24650,2387,1586
24651,2387,1605
24652,2387,1619
24653,2388,173
24654,2388,993
24655,2388,1657
24656,2388,1941
24657,2388,1972
24658,2388,2400
24659,2389,466
24660,2389,666
24661,2389,896
24662,2389,1004
24663,2389,1152
24664,2389,1317
24665,2389,1505
24666,2389,1883
24667,2389,2152
24668,2389,2325
24669,2390,169
24670,2390,1131
24671,2390,1989
24672,2391,15
24673,2391,625
24674,2391,812
24675,2391,999
24676,2391,1110
24677,2391,1131
24678,2391,1878
24679,2391,2708
24680,2391,2629
24681,2391,2422
24682,2392,15
24683,2392,51
24684,2392,79
24685,2392,309
24686,2392,690
24687,2392,714
24688,2392,1131
24689,2392,1202
24690,2392,1285
24691,2392,1430
24692,2392,1466
24693,2392,2508
24694,2393,76
24695,2393,373
24696,2393,548
24697,2393,798
24698,2393,1143
24699,2393,2394
24700,2394,86
24701,2394,1052
24702,2394,1108
24703,2394,1152
24704,2394,1773
24705,2394,2393
24706,2394,2800
24707,2395,4
24708,2395,96
24709,2395,401
24710,2395,434
24711,2395,535
24712,2395,1340
24713,2395,1438
24714,2395,1466
24715,2395,1697
24716,2395,1701
24717,2395,1874
24718,2395,2814
24719,2395,2425
24720,2395,2793
24721,2395,2569
24722,2396,707
24723,2396,1438
24724,2397,71
24725,2397,120
24726,2397,372
24727,2397,503
24728,2397,539
24729,2397,954
24730,2397,1019
24731,2397,1098
24732,2397,1125
24733,2397,1166
24734,2397,1230
24735,2397,1232
24736,2397,1317
24737,2397,1340
24738,2397,1604
24739,2397,1625
24740,2397,2443
24741,2397,2838
24742,2398,358
24743,2398,685
24744,2398,1340
24745,2398,1585
24746,2398,1947
24747,2398,2368
24748,2399,314
24749,2399,804
24750,2399,1185
24751,2399,1403
24752,2399,2263
24753,2400,197
24754,2400,298
24755,2400,333
24756,2400,339
24757,2400,344
24758,2400,753
24759,2400,1144
24760,2400,1230
24761,2400,1534
24762,2400,2388
24763,2401,798
24764,2401,1392
24765,2401,1730
24766,2401,1883
24767,2401,2353
24768,2402,84
24769,2402,1266
24770,2402,1566
24771,2402,1964
24772,2402,2353
24773,2403,323
24774,2403,587
24775,2403,839
24776,2403,909
24777,2403,1192
24778,2403,1416
24779,2403,2353
24780,2403,2862
24781,2403,2924
24782,2404,1205
24783,2405,254
24784,2405,279
24785,2405,486
24786,2405,653
24787,2405,822
24788,2405,1205
24789,2405,1622
24790,2405,2059
24791,2405,2356
24792,2405,2806
24793,2406,560
24794,2406,653
24795,2406,732
24796,2406,1596
24797,2406,1614
24798,2407,653
24799,2407,1642
24800,2407,1928
24801,2407,2598
24802,2407,2796
24803,2408,143
24804,2408,653
24805,2408,1172
24806,2408,1901
24807,2408,2361
24808,2408,2762
24809,2409,80
24810,2409,305
24811,2409,543
24812,2409,654
24813,2409,748
24814,2409,1383
24815,2409,2791
24816,2410,60
24817,2410,206
24818,2410,1344
24819,2411,206
24820,2411,274
24821,2411,474
24822,2411,935
24823,2411,1180
24824,2411,1407
24825,2411,2721
24826,2412,206
24827,2412,377
24828,2412,2794
24829,2413,443
24830,2413,634
24831,2413,1085
24832,2413,1915
24833,2413,2414
24834,2413,2415
24835,2413,2416
24836,2414,423
24837,2414,612
24838,2414,875
24839,2414,1469
24840,2414,1650
24841,2414,2413
24842,2414,2532
24843,2414,2765
24844,2415,978
24845,2415,2150
24846,2415,2413
24847,2416,757
24848,2416,963
24849,2416,1553
24850,2416,2294
24851,2416,2413
24852,2417,442
24853,2417,486
24854,2417,634
24855,2417,821
24856,2417,1198
24857,2417,1220
24858,2417,2519
24859,2418,51
24860,2418,74
24861,2418,141
24862,2418,156
24863,2418,252
24864,2418,611
24865,2418,1147
24866,2418,1332
24867,2418,1392
24868,2418,1457
24869,2418,1645
24870,2418,1693
24871,2419,234
24872,2419,306
24873,2419,386
24874,2419,604
24875,2419,1103
24876,2419,1994
24877,2420,234
24878,2420,374
24879,2420,903
24880,2420,1963
24881,2421,1701
24882,2421,2800
24883,2422,350
24884,2422,489
24885,2422,527
24886,2422,571
24887,2422,719
24888,2422,1244
24889,2422,1344
24890,2422,2266
24891,2422,2391
24892,2422,2863
24893,2423,275
24894,2423,1229
24895,2423,1237
24896,2423,1274
24897,2423,1675
24898,2423,2194
24899,2424,139
24900,2424,329
24901,2424,690
24902,2424,1229
24903,2424,2808
24904,2425,440
24905,2425,1169
24906,2425,1392
24907,2425,2395
24908,2426,440
24909,2426,485
24910,2426,539
24911,2426,628
24912,2426,1709
24913,2426,2652
24914,2427,552
24915,2427,586
24916,2427,804
24917,2427,1120
24918,2427,1329
24919,2427,1713
24920,2428,329
24921,2428,484
24922,2428,799
24923,2428,865
24924,2428,956
24925,2428,1237
24926,2428,1266
24927,2428,1516
24928,2428,1816
24929,2428,2493
24930,2428,2461
24931,2429,165
24932,2429,166
24933,2429,193
24934,2429,329
24935,2429,725
24936,2429,935
24937,2429,956
24938,2429,1251
24939,2429,1342
24940,2429,1526
24941,2429,2080
24942,2429,2153
24943,2429,2232
24944,2430,689
24945,2430,859
24946,2430,977
24947,2430,1246
24948,2430,1812
24949,2430,2431
24950,2431,757
24951,2431,890
24952,2431,1740
24953,2431,2430
24954,2432,86
24955,2432,733
24956,2432,1233
24957,2432,1278
24958,2432,1557
24959,2433,52
24960,2433,180
24961,2433,567
24962,2433,1098
24963,2433,2767
24964,2434,240
24965,2434,538
24966,2434,916
24967,2435,640
24968,2435,916
24969,2435,1030
24970,2435,1376
24971,2435,1626
24972,2435,1693
24973,2435,1777
24974,2435,1810
24975,2435,2068
24976,2435,2160
24977,2435,2871
24978,2435,2812
24979,2436,315
24980,2436,838
24981,2436,862
24982,2436,935
24983,2436,971
24984,2436,1111
24985,2436,1231
24986,2436,1244
24987,2436,1420
24988,2436,1566
24989,2436,1624
24990,2436,1736
24991,2436,1762
24992,2436,1842
24993,2436,2075
24994,2436,2308
24995,2436,2359
24996,2436,2437
24997,2436,2438
24998,2436,2439
24999,2437,149
25000,2437,605
25001,2437,903
25002,2437,1716
25003,2437,1943
25004,2437,2436
25005,2437,2629
25006,2437,2545
25007,2438,387
25008,2438,2436
25009,2439,65
25010,2439,194
25011,2439,1732
25012,2439,1933
25013,2439,2436
25014,2439,2926
25015,2440,1928
25016,2441,136
25017,2441,391
25018,2441,556
25019,2441,568
25020,2441,838
25021,2441,967
25022,2441,1928
25023,2441,2158
25024,2441,2167
25025,2441,2595
25026,2441,2625
25027,2442,1928
25028,2443,128
25029,2443,698
25030,2443,1457
25031,2443,1593
25032,2443,1637
25033,2443,1651
25034,2443,2397
25035,2443,2579
25036,2444,128
25037,2444,154
25038,2444,798
25039,2444,813
25040,2444,825
25041,2444,1468
25042,2444,1727
25043,2445,129
25044,2445,1393
25045,2445,1514
25046,2445,1761
25047,2446,129
25048,2446,161
25049,2446,239
25050,2446,773
25051,2446,1595
25052,2446,1962
25053,2446,2343
25054,2447,298
25055,2447,666
25056,2447,1565
25057,2448,298
25058,2448,560
25059,2448,627
25060,2448,778
25061,2448,818
25062,2448,1151
25063,2448,1246
25064,2448,1266
25065,2448,1415
25066,2448,1505
25067,2448,2069
25068,2448,2643
25069,2449,40
25070,2449,339
25071,2449,777
25072,2449,1084
25073,2450,516
25074,2450,836
25075,2450,2140
25076,2451,820
25077,2452,1387
25078,2453,52
25079,2454,1953
25080,2455,2456
25081,2456,806
25082,2456,825
25083,2456,1127
25084,2456,1864
25085,2456,1980
25086,2456,2455
25087,2457,286
25088,2458,2459
25089,2459,198
25090,2459,762
25091,2459,803
25092,2459,1589
25093,2459,1759
25094,2459,2128
25095,2459,2141
25096,2459,2458
25097,2459,2943
25098,2460,2461
25099,2461,145
25100,2461,263
25101,2461,340
25102,2461,514
25103,2461,922
25104,2461,943
25105,2461,975
25106,2461,1448
25107,2461,2428
25108,2461,2460
25109,2462,1086
25110,2463,15
25111,2463,252
25112,2463,794
25113,2463,812
25114,2463,1276
25115,2463,1806
25116,2463,1971
25117,2463,2137
25118,2464,699
25119,2464,723
25120,2464,1032
25121,2464,1111
25122,2464,1457
25123,2464,1484
25124,2464,1971
25125,2465,773
25126,2465,1178
25127,2465,1761
25128,2465,2080
25129,2465,2125
25130,2465,2366
25131,2465,2674
25132,2465,2921
25133,2465,2797
25134,2465,2605
25135,2466,1687
25136,2466,2205
25137,2467,1723
25138,2467,2468
25139,2468,846
25140,2468,2467
25141,2469,1571
25142,2470,1219
25143,2470,1805
25144,2470,2471
25145,2471,2470
25146,2472,251
25147,2473,251
25148,2473,1873
25149,2473,2169
25150,2473,2783
25151,2473,2732
25152,2474,156
25153,2474,378
25154,2474,416
25155,2474,1955
25156,2474,2283
25157,2474,2801
25158,2475,228
25159,2475,624
25160,2475,2476
25161,2475,2477
25162,2476,1421
25163,2476,2475
25164,2477,2191
25165,2477,2475
25166,2478,6
25167,2478,130
25168,2478,526
25169,2479,1411
25170,2479,1720
25171,2479,1760
25172,2479,1970
25173,2479,2487
25174,2480,975
25175,2480,1760
25176,2480,2346
25177,2481,159
25178,2481,1285
25179,2481,1355
25180,2481,2747
25181,2482,579
25182,2482,741
25183,2482,1030
25184,2482,1136
25185,2482,1207
25186,2482,1285
25187,2482,1748
25188,2482,1959
25189,2482,2179
25190,2482,2835
25191,2483,147
25192,2483,346
25193,2483,1114
25194,2483,1225
25195,2483,2146
25196,2483,2548
25197,2483,2549
25198,2484,323
25199,2484,1048
25200,2484,1225
25201,2484,1416
25202,2484,1650
25203,2485,84
25204,2485,163
25205,2485,1151
25206,2485,1225
25207,2485,2010
25208,2486,303
25209,2486,932
25210,2486,1431
25211,2487,115
25212,2487,178
25213,2487,613
25214,2487,1538
25215,2487,1967
25216,2487,2191
25217,2487,2479
25218,2488,896
25219,2489,2490
25220,2490,225
25221,2490,762
25222,2490,1477
25223,2490,2489
25224,2490,2499
25225,2491,84
25226,2491,339
25227,2491,462
25228,2491,1046
25229,2491,1144
25230,2491,1293
25231,2491,2326
25232,2491,2586
25233,2492,408
25234,2493,2428
25235,2494,116
25236,2495,268
25237,2495,501
25238,2495,592
25239,2495,815
25240,2495,1001
25241,2495,1557
25242,2495,1981
25243,2496,1759
25244,2497,40
25245,2498,1025
25246,2498,1105
25247,2498,1770
25248,2499,25
25249,2499,94
25250,2499,599
25251,2499,638
25252,2499,960
25253,2499,1148
25254,2499,1167
25255,2499,1417
25256,2499,1915
25257,2499,2343
25258,2499,2374
25259,2499,2490
25260,2499,2655
25261,2499,2524
25262,2500,301
25263,2501,4
25264,2501,224
25265,2501,489
25266,2501,654
25267,2501,1868
25268,2501,2356
25269,2502,342
25270,2502,547
25271,2502,1451
25272,2502,2304
25273,2502,2503
25274,2502,2504
25275,2503,699
25276,2503,1620
25277,2503,2502
25278,2504,234
25279,2504,311
25280,2504,1349
25281,2504,1418
25282,2504,1812
25283,2504,2502
25284,2504,2845
25285,2505,1390
25286,2506,4
25287,2507,2508
25288,2508,145
25289,2508,614
25290,2508,862
25291,2508,1260
25292,2508,1516
25293,2508,1687
25294,2508,2392
25295,2508,2507
25296,2508,2557
25297,2509,100
25298,2509,311
25299,2509,503
25300,2509,1400
25301,2509,2510
25302,2510,44
25303,2510,367
25304,2510,528
25305,2510,664
25306,2510,666
25307,2510,732
25308,2510,1199
